name,N,board_1,board_2,solution,score,tier,is_solved
puzzle_7374,9,AAAAAAAABCAAACCBABCCCCCBBBBDDCCEEBFFDDDEEEFFFDDDEGEEFFDDHHGEIFIDHHHGGIIIHHHGGGGII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x...x..x.......x...x.x....x.....x....x.x...x......x...x.x..........x.x.x..x....,464,Hard,True,True
puzzle_2144,9,AAABBCCCCAABBBCCCCAABBBDEEEAABBDDEEFGABBDDEFFGGGHDEEFFGGGHHHFFIHHHHHHIIIHHHHHIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x......x...x.x..........x.x..x.x....x.....x.....x....x.x...x...,465,Hard,True,True
puzzle_5093,9,AAABBCCCCAAAABBCCCAAAABBCCCDDAAEEEEEDDFFFEEEEDDFFFFGHHIIIFFFGHHIIIFFGGHHIIIIIGGHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.x...........x.x..x.x....x......x....x.x....x......x....x.x..x.x...........x.x.,466,Hard,True,True
puzzle_8030,9,AAAABBBCCAAAABBBCCDDDEEECCFDDDDEECCFDGGEEECFFGGGEECCFFHHGGGIIFIHHHGGIIFIHHHHIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x...........x.x..x.x...........x.x..x.x....x......x....x.x....x......x,467,Hard,True,True
puzzle_7379,9,AABBBBBCCAAABCCCCCABBBCCDEEBBFCCDDDEBFFFCDDDEGFFCCDDEEGGGHHHEEEGGGHHIIIIGGGHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x..x.x.x..........x.x...x......x...x.x....x.....x....x.x...x.......x..x...x..,468,Hard,True,True
puzzle_7909,9,AAAAABBBBAACCABBBDEEECABBDDEEECADDDDEECCADDFFEGCGHFFFFGGGGHHFFFGGIIHHFFFGIIIIIIIF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x......x....x.x..x.x..........x.x....x.....xx....x......x...x.,468,Hard,True,True
puzzle_4248,9,ABBBBBBBBAABBBBCCCAABDEBCCCAADDEEEEEADDDEEEEFAGDHFFFFFAGGHHFFFFGGHHHIIIIGHHHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.x.x.x..........x.x.x.x...........x.x..x.x...........x.xx...x....,469,Hard,True,True
puzzle_9438,9,AABBCCCCCAABBCCCDCAAABBCCDDEEEEBBDDDFFEGGGGHHFEEGIIIHHFEEGGIHHHFEGGGIIHHFFGGGGGGH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x.....x....x.x..x.x...........x.x..x.x...........x.x.x..x....,470,Hard,True,True
puzzle_1953,9,AAAAAAAABAAACCBAABDDACCBBBBDDDCCCEBEFFFCFEEEEGGFFFFEHEGGGFFFHHHGIGGIIHHHGIIIIHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....xx.....x....x.x..........x.x..x.x....x......x....x.x....x.....x.,471,Hard,True,True
puzzle_2015,9,AAAAABBBCDDDAAABBCDDDEEEBBCDEEEEFFBCDDDEGFFCCDDDGGFFFCHHDGGICCCHHHGGICICHHHIIIIIC,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.xx...x......x....x.x....x......x...x..x...x......x....x.x....x..,472,Hard,True,True
puzzle_511,9,AAABBBBBCDDABBBBBCDDAEEEBCCDDAEEECCFDDEEGGGGFDDDEEHHGFIDDEEHGGFIIIEEHFGFIIIEHHFFF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x......x...x.x...x......x...x.x..........x.x.x.x..........x.x.x.x..........x.x..,473,Hard,True,True
puzzle_9260,9,AAABBBBCCAAABBBCCCDDDDDBBCCDDDDBBBCCEEEEEEFFFEEEEGHFFHIIEGGHHHHIIIGGGGHHIIGGGGHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....x.x....x......x...xx.x..........x.x..,474,Hard,True,True
puzzle_463,9,AAAAABCCCAAAABBBCDEEEFBBBCDGGEFFBBCDGGEFFBBDDGGEFBBBDDGFFFHHBDDGFFFHIIDDGFHHHIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x....x.....x....x.x...x......x...x.x....x.....x....x.x...x......x...x......x...x,475,Hard,True,True
puzzle_2320,9,ABBBBBBCCAAADDCCCCAAADDDEECFAAGDDEECFAAGDEEECFFAGGGEECFAAHHGIICFFHHGGIICFHHHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....xx.....x....x.x..........x.x.x.x..........x.x.x.x..........x..x.,476,Hard,True,True
puzzle_316,9,AAAABBCCDAAAABBCCDAAEFBBCDDEEEFFBCCDEEEFFCCFDEEEEFFFFDGGEHFFIIIGGGHHHIIIGGGHHHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x..x.x.x...........x.x..x.x...........x.x..x.x....x.....x.....x....x.x...x...,477,Hard,True,True
puzzle_9749,9,AAAAABBCCDDDABBBCEDDDBBBCCEDDDBBBCEEFFDDBEEEEFFGGHIEEEFFGGHIIIEFFGHHHHIHFFGHHHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x......x...x.x...x......x...x.x..........x.x.x.x..........x.x.x.x..........x.x..,477,Hard,True,True
puzzle_804,9,AAABBBBCCDDAEBBBCCDAAEEEBCCDEEEEFFCCDDEEFFFFCGDEGFFFFFGDDGHHFFFGGGGHHFIIGGHHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x..x.x....x......x....x.x....x.....x....x.x...x.......x..x...x..,478,Hard,True,True
puzzle_7317,9,AAAABBBCCAAABBDBBCEAAADDCCCEEEDDFCCCEEEEDFFCGEHEEEFFFGHHHIIIFGGHHIIHFFGGHHHHHHFGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x....x.....x....x.x...x......x...x.x....x.....x.....x....x.x..x.x..........x..x.,479,Hard,True,True
puzzle_8374,9,ABBBBBBBCABBBDCCCCAAADDDDEEFAADDDDDEFFADDDDEEFFFFFGGEEFGGGGGGGEHHHHIIGGGHHHIIIIIG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x......x...x.x...x......x...x.x..........x.x.x.x..........x.x.x.x..........x.x..,480,Hard,True,True
puzzle_4585,9,AAABBCCCDAAABBCCBDAAEBBBBBDEEEEEFFBDEEEGFFFDDEEEGFFFDDEHGGGFFDDEHHGGIIDDHHHIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....x.x....x......x...x..x...x..x...x....,481,Hard,True,True
puzzle_7430,9,AAAABBBBBAAACCBBBBAADDCBEEEDDDCCCEEFDDGGGGGEFGDGGGGEEFGGGGGEEEFHHHHIIIEIHHHIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x......x...x.x..........x.x.x.x..........x..xx.x..........x.x..,482,Hard,True,True
puzzle_8714,9,AAAABBBCCDDAABBBBCDDDDDBBBCEDEDDDBFFEEEDFDFFFEGEGFFFFFHGGGGFFIIHHGGGGIIIHHHGGIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x......x....x.x..x.x...........x.x.x..x...........x.x..x.x....,483,Hard,True,True
puzzle_3185,9,AAABBBCCCAAAABBBCCDDAEEBBFCDDEEBBBFCDEEGBGBFFDDGGGGGGFHDHGGGGFFHDHHIIGFFHHHHIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x..........x...x..x...x..x.......x...x.x....x.....x....x.x....x.....x.,484,Hard,True,True
puzzle_667,9,AABBBBCCCAABBBBBCCADBDBBECCDDDDDBEEEDDFFFFEEEDDFFFFEEEDGHHFFIIIGGHHHHIIIGGGHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x.......x....x.x..x.x...........x.x..x.x...........x.x..x.x....,485,Hard,True,True
puzzle_8606,9,AAAABBBBBAAACDBBBBAECCDBFFFEECCDDFFFECCCDDFFFEGGCGDDDHEGGGGGDHHEGGGIGHHHGGIIIGHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....x.x....x......x...xx.....x....x.x....,486,Hard,True,True
puzzle_3960,9,ABBBBCCCCAABCCCCDDAABEEEDDDAABEEDDDDAEEEEEDFDAEEGGEGFDHHHIGGGFFHHIIIIGFFHHHIIIFFF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x.....x....x.x..x.x..........x.x...x......x...x.x....x.....x.,486,Hard,True,True
puzzle_4800,9,AAAABBBCCAADDBBBCCAADDDBBBCAEEDDDBBCAEEEDBBFFGGGEDHFFFGGHHHHFFIGGHHHHIFIGGGIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x.......x..x.x..........x.x.x.x..........x.x.x.x..........x.x..,487,Hard,True,True
puzzle_8778,9,AAABBBCCCABBBBBCCCABBBDBBEEAABBDDEEEFFFFFDEEEFFFFGDGEGGGGGGGGGGHHHGGGGGIHHHGGIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x..x.x....x......x....x.x....x.....x....x.x...x.......x..x...x..,488,Hard,True,True
puzzle_8475,9,AABBBBBBBAAAACCCCCAADDCCCCCAADDEECCCDDDEEEFGGDHDEEEFGGHHHEEFFFGHHHIIIIIGHHHIIIIGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x....x.x...x......x...x......x...x.x....x.....x....x.x...x...,489,Hard,True,True
puzzle_3433,9,AABBBBBBCAABDDBBBCAAEDBBDCCFFEDDDDCCFFEEEGGCCFFHHEGGGCFHHHGGGGIFFHHGGGGIFHHHHIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x.x.x..........x.x.x.x..........x.x....x.....xx....x......x...x.,490,Hard,True,True
puzzle_7697,9,ABBBBCCCDAAAACCCCDEAAACCCCDEAEACCCDDEEEEECFGGEHFFFFFGGEHFFFFIGGHHFFIIIGGHHHIIGGGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.x.x.x..........x.x.x.x...........x.x..x.x...........x.xx...x....,491,Hard,True,True
puzzle_5620,9,AABBBBCCCDAABBBCCEDDAABBCEEFDDDDCCCEFFDDDGEEEFFFFFGEEEFFHFFGIIEHHHHGGIIIHHHHGGGII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,x...x......x...x......x...x.x....x.....x....x.x...x......x...x.x....x.....x....x.,492,Hard,True,True
puzzle_1809,9,AABBBBCDDAAABCCCCDEAABCCDDDEAABBFDDDEEEBBFFDDEEBBFFFGGHEEFFGGGGHHHFFGIGIHHHFGGIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x..x.x....x......x....x.x....x.....x....x.x...x.......x..x...x..,493,Hard,True,True
puzzle_3544,9,AAAABBBBBCCCAAAABBCCCDDAABDCCEDDDDDDEEEFGGGGDEEEFFFGGDEEHHFFFGIEEHHHHFIIHHHHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x..x.x....x......x....x.x....x.....x....x.x...x.......x..x...x..,494,Hard,True,True
puzzle_3859,9,ABBBBCCCCAAAABBCCCADAAABCCCADADBBCECADDDDFFEEAGDDFFEEEGGGFFHHHEIGGFIIHHHIIIIIHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x...x..x.......x...x.x....x.....x....x.x....x......x....x.x..x.x..........x..x.,495,Hard,True,True
puzzle_1647,9,AABBBBCCCAABBDDCCCAADDDCCEEAADDDEEEEFFDDEEEEEFFDDFEEGEHFFFFGGGGHHHHFGIIIHHHHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x..x.x.x..........x.x...x......x...x.x....x.....x....x.x...x.......x..x...x..,495,Hard,True,True
puzzle_5939,9,AAAABCCCCAAADBBBCCAADDBBCCEAADDBBECEAFFFBBEEEAGFFHEEEEGGFFHHHIEGGFHHIIIIGGFHHIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x......x...x.x...x......x...x.x..........x.x.x.x..........x.x.x.x..........x.x..,496,Hard,True,True
puzzle_8079,9,AABBBBCCDAABBBBCCDABBEFFCCDBBEEEFCCDBEEFFFCCDGGFFFFCDDGGGHHHDDIGGGHHHIDIGGGHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.xx..x..........x.x.x.x...........x.x..x.x...........x.x..x.x....,497,Hard,True,True
puzzle_9327,9,ABBCCCCCCAABBBBCCCAAABBBDDDEAEFDDDDDEEEFFFFDDEEEFFGHHHIEEEEGHHHIIIEGGGGHIIIEEGGHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x..x.x.x..........x.x...x......x...x.x....x.....x....x.x...x.......x..x...x..,498,Hard,True,True
puzzle_7867,9,AAABBCCCCAAABBCCCCDDABBBBCEDDAABBEEEDAAAAAEFEDGGAFFFFHGGGGGGGHHIIIIGGGHHIIIIHHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x......x....x.x..x.x..........x.x....x.....xx....x......x...x.,499,Hard,True,True
puzzle_1920,9,AAAAAABCCABBBBBBCCAADDBBCCDAAEDDDDDDAEEDDDFDDGEEGHHFFDGGGGIHFFDGGIGIHHFFGIIIIIHHF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x......x...x.x...x......x...x.x..........x.x.x.x..........x.x.x.x..........x.x..,500,Hard,True,True
puzzle_8981,9,ABBBCCDDDAAABCDDDDABABCCCEDBBBBEEEEDBBFGEEHDDFFFGEEHDDFFGGEEHHDFGGGIIIHDGGGGIIIID,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x...xx.x...........x.x..x.x...........x.x.x.x..........x.x.x.x..........x.x..,501,Hard,True,True
puzzle_8776,9,AAAABBBBCAAAABBCCCDDDAABCCCDDEEEBBCFDDEEEBBBFDDGGHHHHFIGGGHGGHFIGGGGGFHFIIIIGGFFF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....x.x....x......x...x..x...x..x...x......x....x.x....x......x...x.,502,Hard,True,True
puzzle_205,9,AABBBBCCCAAABAACCCAAAAAACDCEFFFFDDDDEEFFGGDDDEEFFGGDDDEHHGGGIIIEHHHGIIIIEEEHGIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.xx...x......x....x.x....x......x...x..x...x......x....x.x....x..,503,Hard,True,True
puzzle_111,9,AAAABBBCCAAAACBCCCAADDCCCCEDDDDDEEEEDDDDDFEFEDGGGGFFFHIIGGGFHHHIIGGGFHHHIIIGFFFHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x....x.....xx...x......x...x..x.......x...x.x....x.....x....x.x....x.....x.,504,Hard,True,True
puzzle_8166,9,ABBBBBCDDABBEBBCDDAAAEECCDCAAAEEECDCFFAAECCCCFFGGGHHCCFFIIGGHHCFIIIGHHHHFIIIIHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x......x...x.x...x......x...x.x..........x.x.x.x..........x.x.x.x..........x.x..,504,Hard,True,True
puzzle_208,9,AAABCCDDDAAABCCCDDAEBBBBCDDEEFBBBDDDEEFFBBBGDEEFFGGGGGFFFFGHHHHIIIIIHHHHIIIIIHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.....x.x.x.x..........x.x...x......x...x.x...x......x...x.x..........x.x.x.x.....,505,Hard,True,True
puzzle_4274,9,ABBBBBCCCAAABBBDCCADDBBBDCCDDDDDDDECFGGGGGEEEFFFFFGGEEHFFFFGIIEHHHFIIIEEHHHHHIEEE,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x..........x...x.x....x.....x....x.x...x......x...x.x....x.....x....x.,506,Hard,True,True
puzzle_3256,9,AAAAAAAAAAABBBCCCADDBBBEECCDDBBBEECCDDBBBEEEEFFGGBHHEEFFFGGHHHEFFGGGIHHIFFFIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x.....x....x.x...x.......x..x...x..x...x..........x.x..x.x....,507,Hard,True,True
puzzle_7681,9,AABCCCCCCAABCCCDCEAABCDDDEEAABBDDEEEBBBBDDFEEGBHBDDFFFGGHHHIFIFGHHIIIIIFGGIIIIIIF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x...x..x.......x...x.x....x.....x....x.x...x......x...x.x..........x.x.x..x....,508,Hard,False,True
puzzle_698,9,AAAABBBCCDAAABBBCCDDAAEBBCCDDDEEEECCDDDEEEEECFFDDGGGECFHHHGIGGGFHHHHIIIGFHHHHIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....x.x....x......x...x..x...x..x...x......x....x.x....x......x...x.,509,Hard,True,True
puzzle_4503,9,AAABCCCDDABABBCCCDABABBCDDDABBBBDDDDEBFFGGHHHEEFFGGHHHEEFIIGGGHEFFFIGGHHEEFIIGGGH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x...x..x.......x...x.x....x.....x....x.x...x......x...x.x..........x.x.x..x....,510,Hard,True,True
puzzle_2810,9,AABBCDDDDAABBCDDDEAABCCCCDEAABBCCCEEFFBBCGEEEFFFBBGEEEFFFBGGHHEFFIIIHHHHIIIIIHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.....x.x.x.x..........x.x...x......x...x.x...x......x...x.x..........x.x.x.x.....,511,Hard,True,True
puzzle_6091,9,AAABBBCCCDDABBBBCCDDABBBCCCDAAAEEEFFDAEEEEEEFDEEEGGGFFDHEEGGGFFDHHHGIIIFHHIIIIIFF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x.....x....x.x...x.......x..x...x......x...x..x...x..x...x....,512,Hard,True,True
puzzle_2695,9,AAAABBBBBCAAAABDDDCEEABBDDDCCEEBFDDDCCEEFFGDDEEEFFFGDDHHFFFFGIIHHHHGGGGIHHIIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....x.x....x......x...x..x...x..x...x....,513,Hard,True,True
puzzle_2700,9,AABBBCCCCAABBBCCCCAADDBEFFFDDDBBEFFFDDDBBEEGFDDHHEEEGGIIHHHEGGGIIIIHHGGGIIIHHHHGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....xx.....x....x.x..........x.x.x.x..........x.x.x.x..........x..x.,513,Hard,True,True
puzzle_8370,9,AAABBBBCCDAABBCCCCDABBEECFCDDDGEECFFDHHGGEEIFDHHHGGEIFDHHHGGEIFDDHIIGGIFIIIIIIIIF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x.x.x..........x.x.x.x..........x.x....x.....xx....x......x...x.,514,Hard,True,True
puzzle_878,9,AABCCCCCCAABBBBBCCAAADDBBBCEEADDDBBFEEADDGGFFEEDDDGGFFHEHHDGFFFHEHHHHIIIHHHHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x..x.x.x..........x.x....x.....xx....x......x...x..x...x......x....x.x....x..,515,Hard,True,True
puzzle_1606,9,AAAAABBBBCCAAABBBDCCCAAEDDDCCCEEEDDDCCFFFEDGDCHFFFEEGGCHFIIEGGGCHFFIGGGGHHHIIIIGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....x.x....x......x...x..x...x..x...x....,516,Hard,True,True
puzzle_3178,9,AAAABBBBBACDAEEEBBACDDEEDDBCCDEEDDDDCCDDDDDFFDDDGGGFFFDHGGGGGFFDHHHGGIFFHHHIIIIIF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,x......x....x.x....x......x....x.x..x.x...........x.x..x.x...........x.x..x.x....,517,Hard,True,True
puzzle_2314,9,AABBBBCCCAAABBCCDCAABBCCCDCAEEBFGGDDAEEFFGGHDAEFFFGHHDFFFIIGHHDFFIIIGHHDFIIIIGHDD,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x...xx.x...........x.x..x.x...........x.x.x.x..........x.x.x.x..........x.x..,518,Hard,True,True
puzzle_4340,9,AABBBCCCDEAABCCCCDEEABBBCFDEAABBCCFDEEAFFCFFDGGGFFFFHDGIIIHHHHDGGGIHHHHDGGGIIHHDD,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x.x.x..........x.x.x.x...........x.x.x..x...........x.x..x.x....,519,Hard,True,True
puzzle_4161,9,AAAABBBBBACCDDDEBBACDDDEEBFACCCDEEBFCCCDDDEFFGGGDHHHFFGGGDIIHFFGGGIIIHFFGGGGIIHHF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.xx...x......x...x..x.......x...x.x....x.....x....x.x....x.....x.,520,Hard,True,True
puzzle_114,9,AAAABCCCCADABBBECCDDAEBBECCDDAEEEEFFDDAEEFFFFGDEEEHFFFGIIIHHHFFGGGIHHHFFGGGIIHFFF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x......x....x.x..x.x...........x.x.x..x...........x.x..x.x....,521,Hard,True,True
