name,N,board_1,board_2,board_3,board_4,board_5,board_6,solution,score,tier,is_solved
puzzle_667,8,AAAABBBBAAABBBCCDAAECCCCDDEEFCCCDEEEFFCCDEEFFFGGDHHHFGGGHHHHHHGG,AAABBBCCDAAAABCCDAAACCCCDDEEFCCCDEEEFFCGDEEFFFGGDHHHFGGGHHHHHHGG,AAABBBBBAAAABBCCDAEACCCCDDEEECCCDEEEEFCGDEEFFFGGDHHHHFGGHHHHHHGG,AAABBBBBAAAABBCBDAAECCCBDDAEFCCBDEEEFCCGDEHEFFGGDHHHFFGGHHHHHHGG,AAABBBBBAAAABBCCDAEECCCCDDEFFCCCDEEEFCCGDEEFFCCGDEEFFCGGHHHHHHGG,AAABBBBBAAAABBCCDAAACCCCDDEEFCGCDEEEFFGGDEEFFFGGDHHHFFGGHHHHHHGG,.....x...x............x.x.........x.........x..........x...x....,218,Medium,True
puzzle_820,8,AAABBCCDAAABBCCDAAABCCCDAAABECCFAAEEEEFFGGGEEFFFGGGGEFFFHHGGGFFF,ABBBBCCCABBBBBCCAAABDDDDAAAEEDFDAAAEEEFFGHHHEFFFGHHHHFFFGGHHHFFF,AAAAABCCDAAAABBBDDDABBBBDDDEEBFFDEEEEEEFGHHEEFFFGHHHHFFFGGHHHFFF,AAAAABCCDAAAABBCDDAABBBBDDDDEBBBDDDEEEFFGHHEEFFFGHHHEFFFGGHHHFFF,AAAAABCCDAAAABCCDADABBBCDDDEEBBFDDEEEEFFGHEEFFFFGHHHFFFFGGHHFFFF,AAAAABCCADAAABBCADDABBECADFFFBECADFFFFEEGHHFFEEEGHHHHEEEGGHHHEEE,.......x...x.........x...x..........x.........x...x.....x.......,219,Medium,True
puzzle_822,8,AAABCCCCAABBCCCCADBBBCCEDDDBBCEEDDDFFGGEDDFFFFGEHHHFFGGGHHHFFGGG,AABCCCCCAABCCCCCADBBBCCEADDFFCEEDDDFFFEEDDFFFFGEHHHFFGGGHHHHFGGG,AAABCCCCAABBCCCCDDBBCCCEDDDBBCEEDDDBFFEEDDGFFFHEGGGGFHHHGGGGGHHH,AAABCCCCADBBCCCCDDBBBCCEDDDBFCEEDDDFFFEEDDFFFFGEHHHFFGGGHHHHHHHH,AAABCCCCAABBCCCCADBBBCCEDDDBBCEEFFFGGGEEFFGGGGHHFFFGGHHHFFFFGHHH,AAABBBBBACBBDDDDCCBBBDDECCCBFDEECCCFFFEECCGFFFHEGGGFFHHHGGGGFHHH,x............x.....x.....x.............x....x.........x...x.....,219,Medium,True
puzzle_1221,8,AAAAABBBCCCAABBBDCCCEEBBDCCEEEEFDDDDEEFFDDDDGFFFHDGGGGFFHHHGGGGF,AAAAABBBCCCABBBBCCCAADBBCECCDDDFCEEEDDFFCEEGGGGFHHGGGGGFHHHGGGFF,AAAAAAABCCCAABBBCCCCDDBDEECDDDDDEEEEFDDDEEEEFFGGEEEEFFGGHHHEFFGG,AAAAAABBCCCAABBBCCCCCDBBEECCDDDFEEEEDDDFEEGGGFFFHHGGGFFFHHHGGFFF,AAAAAABBCCCAADBBCCCCDDBBCECCDDDDEEEEFDDGHEEFFFGGHEFFFFGFHHHFFFFF,AAAAABBBCCCAABBBCCCCDDBBEECDDDDDEECCFDDGEEEFFFGGHEFFFFGGHHHFFFGG,...x..........x...x..........x...x.............x....x...x.......,219,Medium,True
puzzle_1705,8,ABBBBBCCAABBBCCCAADBCCCCADDDEECCFFDDEEECFFFFEEGCFFHHEHGGFFHHHHHG,AABBBBCCAABBBCCCAADBCCCCADDDEECCFFDEEEEGFFFFEEEGFFFFHEHGFFHHHHHG,AABBBBBCAABBBCBCADDBCCCCDDDDEECCFFDDEEEEFFFFEEEGFFFHHEGGFFHHHHGG,AABBBBCCAABBBBCCAADBCCCCADDDDECCAFDDEEEEAFDDEEEGAFFHHEGGAFHHHHGG,AABBBBCCAAABBCCCAADBEECCADDDEECCFFDDGEEEFFFFGEEHFFFGGGHHFFFFGGHH,AABCCCDDAABBCDDDABBBDDDDBBBBBEDFGBBBEEEFGGGGHEFFGGGHHHFFGGHHHHFF,...x....x.............x...x..........x...x.............x....x...,220,Medium,True
puzzle_10963,8,AAABBBBCAAAABBCCAAADDEECFFDDDEECFFFDEEEEFFFFGGEEHFFGGGGGHHHGGGGG,AAABBCCCAAAADCCCAAADDCCCEDDDDFFCEEEDFFFFGEEEHHFFGEEEHHHHGGGGHHHH,AAABBBBCAAAABBCCAAADDCCCEEDDDFFCEEEDGGFFEEEEGGFFHEEGGGGGHHGGGGGG,AAABBBBCAAAABBCCAAADDCCCDDDDDEECFFDDDEEEFFFDGEEEHFFGGGGGHHHHGGGG,AAABBBBCAAAABBCCAADDDCCCDDDDDCECFFFFDEEEFFFFGGEEHFFGGGGGHHHGGGGG,AAABBBBCAAAABBCCAAADDCCCDDDDDEECFFDDDEEEFFDDDGEGFFFGGGGGHHHHGGGG,....x.....x............x...x..........x..x...........x..x.......,155,Hard,True
puzzle_40,8,ABBBBCCCAABBBCCCAABBDDCCAEEEEDDDEEEEDDFFGEGHHFFFGGGHHHFFGGGGHHFF,AAAAAABBCCAAABBBCCCADDBBCEEDDDBBEEEDFDDGEEEFFFDGEHFFFFGGHHHHFFGG,ABBBBBBCAABBBCCCAAABDDCCAEEDDDDFAEGGDDDFEEEGGDFFHHHGGGFFHHHHGGFF,ABBBBCCCAABBBCCCAAABDDCCAEEDDDDFEEEEGFFFEEHGGGFFHHHGGGGFHHHHGGGF,ABBBBCCCAABBCCCCAAABDDCCAEEDDDDFEEEEGDFFHHHGGGFFHHHGGGGFHHHHGGFF,AABBBCCCAABBBCCCAAABDDCCAEEDDDDFEEEEDDFFEEEGGFFFEEHGGGGGHHHHGGGG,...x..........x.x............x...x.............x....x.....x.....,156,Hard,True
puzzle_1573,8,AAABBBBCAAAABBCCDAABBBCCDDDEBBBCDDEEBFFFDEEEEFGGHHHEEGGGHHHHHGGG,AABBBBBCAAABBBCCDAAEBCCCDDDEFFCCDDEEFFFCGEEEFFHHGGGEEHHHGGGGGHHH,AABBBBBCAAABBBCCDAABBCCCDDDEEECCDDFFEEECDGFFFEHHGGGFFEHHGGGGGHHH,ABBBBBBBAAABBBCCDAABBECCDDDFEEECDDFFEEECDFFFFEGGDHHFFGGGDDHHHGGG,AAABBBCCAAABBBCCDAAEBFFCDAAEFFCCDDEEFFFCDEEEEFGGDEHEEGGGHHHEEGGG,AAABBBBCAAABBBCCDAAEBFCCDDDEFFFCDDEEFFFCDEEEEGGGHHHEEGGGHHHHHGGG,....x....x.............xx............x.....x..........x...x.....,156,Hard,True
puzzle_11354,8,AABBBCCCAABBBBCCAAAABDDCEAAADDDDEEFFDDGGEEFHHGGGEFFFHHGHFFFHHHHH,AABBBBCCAABBBBCCDAABAEEEDAAAAEEFDDGGAEFFDDGGHFFFDGGGHHFFDGGHHHHF,AABBBCCCAABBBBCCAABBBDCDEAADDDDDEEEEDDDFEEGGHDFFEGGGHHFFGGGHHHHF,AAABBCCCAABBBCDCAAABBDDCEAABDDDDEAFBDDDDEFFFFDDGFFFFFHGGFFFHHHHG,AABBBCCCAABBBCCCAAABDCCCEAABDDDFEEGGDDFFEGGGHFFFGGGGHHFFGGGHHHHF,AABBBCCCAABBBBCCAAABDDDDEAADDDDDEEFDDDDGEEFFHGGGEFFFHHHGEFFHHHHG,......x....x.....x...........x..x..............x..x.........x...,156,Hard,True
puzzle_571,8,AAABBCCCAAABBBBCAADBBBBEADDDBBEEFFDDBEEEFFFGHHHEFFGGHHHHFFGGGHHH,AABCCCCCAABDDDCCBABDDDDEBBBBDDEEFFBBDGEEFFFHGGGEFFHHGGGGFHHHHHGG,AABCCCCCAABDDCCCABBDDDDEFFBBDDEEFFBBDGGEFFFFFGGEFFFHGGGGFFFHHGGG,AABCDDDDAABCCDDDABBCCCDEABBBCCDEFBBBCEEEFFFFGGEEFFHHGGGEFHHHHGGE,AABCCCCCABBDDCCCABBDDDDCABBBBDECFFBBBEEEFFFFGGEEFFFHGGEEHHHHHGEE,AAABBCCCAADBBBCCADDBBBBEDDDDBBEEFFDDBEEEFFFGHEEEFGGGHHHEGGGGGHHE,......x.x...........x.....x............x.x...........x.....x....,157,Hard,True
puzzle_3523,8,AABBBCCCAABBDDCCAAAEDDDCAAAEEDDCFAEEEEDCFEEEGGHHFFGGGGGHFFGGGHHH,AAAAABBBAACAABBBCCCAADDBCCCDDDDBECFFFDDBEEFFGGHHEEGGGGHHEEGGGHHH,AAAAABCCAAAABBCCDDDEBBBCDDDEEEBCFDEEBBBCFFFEGGBHFFGGGGHHFFGGHHHH,AAAAABCCDDAABBCCDDDBBBBCEDDFBBBCEDFFFFGCEEFFHHGGEEHHHGGGEEHHHGGG,AAAAABCCBBAABBCCBBBBBBBCDDDEBBBCFDEEEBBCFFEEGGHHFFGGGGHHFFGGGHHH,AAAAABCCADAABBCCDDDBBBBCDDDEBBBCFDEEEBGCFFFEHHGGFFFHHHGGFFHHHGGG,..x............x.....x...x.........x....x...........x.........x.,157,Hard,True
puzzle_6101,8,AAABBBBBCCAABBBBCAAAADBBEEAFDDDGEEFFFDGGEEEFFFFGEEEEHHGGEEEHHHHG,AAABBBBBAAACBBBBACCCDDBBACCEDDDDFEEEEDGGFFEEEGGGFFFHHHGGFHHHHHHG,AABCCCCCAABBCCCCABBBDDDCABBEDDDFGGEEEDFFGGEEEDFFGGGGEHHFGGGGHHHF,AAABBCCCAABBDCCCABBBDDCCABBEDDFFGGGEEDFFGGGEEFFFGGGGHHFFGGGHHHHF,AABBCCCCABBBDDCCABBBBDDCABBEDDDDAEEEEDDFGGEHEDFFGGGHHHFFGGGHHHHF,AABCCCCCAABBCDCCABBBDDDDABBEDDDFAEEEEDDFGEEEHDFFGGGHHHFFGGGHHHHF,......x.x.........x..........x.....x...........x.x..........x...,158,Hard,True
puzzle_7636,8,ABBBBBBCABBBBBCCAABBDDDCAEEBDDDDAEEFFDDDEEGFFFDDGGGGFHHHGGGGHHHH,AABBBCCCAAABBBDCAABBBDDDAEEBDDDDEEEEFFDDEEGFFFFFGGGGFHHHGGGGHHHH,AAAAABBBACCCCCBBAACCCDDDAEECDDDDEEEFFFDDEEGFFFFFEGGGFHHHGGGGFHHH,AABBBCCCAABBBBDCAABBBDDDAEEBDDDDEEEEFFDDEEGFFFFFGGGGFHHHGGHHHHHH,ABBBBCCCAABBBBDCAAAABDDDAEEAFFDDEEGFFFDDGEGFFFFFGGGGFHHHGGGGHHHH,AABBBCCCAABBCCDCAAABBDDDEEEBFDDDEEEEFFFDEEGFFFFFGGGGFHHHGGGGHHHH,.......x...x....x.............x..x..........x.....x..........x..,158,Hard,True
puzzle_5204,8,AAABBBBBAABBBCCCDBBBBECCDDBBEEEEDDDBFEEGDDHFFFFGDDHFFFGGDDHHFFGG,AAAAABBBAAACBBBBDCCCCEBBDDCCEEEFDGGCHHHFDDGHHHFFDGGHHHHFGGGGHHFF,AAABBCCCAABBBCCCDBBBBECCDDBBEEEEDDDDEEEEDDFGGEHHDFFGGGGHFFFFGGGH,AAABCCCCAABBBCCCDAABBECCDDBBEECCDDDBEEEFDDGHHHFFDGGHHHHFDGGGHHFF,AAAAABBBAACCCBBBDCCCCEBBDDCCEEEFDDDCGEFFDDHGGGFFDHHGGGGGHHHHHGGG,AAAAABBBAAACBBBBDACCCCCBDDCCEEEEDDDCEEEFDDGHHEFFDGGHHHFFGGGGHHFF,.x............x....x.........x..x..............x....x.....x.....,159,Hard,True
puzzle_17561,8,AAABBBBBAAAACBBBAADDCEEEADDDCCEEDDDCCCFFDGHHCFFFDGHHHFFFGGGHHFFF,AAABBCDDAAAABCDDAAEEBDDDEAEEBBFDEEEBBBFFGEHHBFFFGGHHHFFFGHHHHFFF,AAABBBBCAAAABBBCAADDEBCCDDDDEEECFDDEEEEGFFDHEGGGFDDHHHGGFFHHHHGG,AAABBBBBAAABBCCCAADDECCCDDDDEECCFDDEEEGCFHHHEGGGFHHHHGGGFFHHHGGG,AAABBBBBAAAABBBCAADDEBBCDDDDEECCFDDEEEGGFFHHEGGGFFHHHHGGFFHHHHGG,AAABBBBCAAAABBCCAADDEBCCDDDDEEFCDGGEEEFFDGGHEFFFDGHHHFFFGGHHHHFF,.....x...x.............x..x.........x.........x....x....x.......,159,Hard,True
puzzle_20450,8,AAABCCCCADBBCCCCDDBBBCCEDDDBBCEEDDFFEEEEDFFFFGGGFFFFHGGGFFFHHHGG,AAAAAAAAAABCCCCCABBBBCCDAEEBBCDDEEFFBDDDFFFGGGGDFFFFHGGGFFFHHHGG,AAABCCCCADBBCCCCDDBBBCCEDDDBBCEEDDFFGEEEFFFFGEHEFFFFGGHHFFFGGGHH,AAABCCCCAABBCCCCADBBBCCCDDDBBCCCDDEEEFFFEEEEEGGFEEEHHGGGHHHHHHGG,AAABCCCCAABBCCCCDDBBBCCEDDDBBCEEDDFBEEEEFFFFGGEEFFFHGGGGFHHHHHGG,AAABCCCCADBBCCCCDDBBBCCEDDDBBCEEDDFFFGGEFFFFFGGEFFFFHGGGFFFFHHGG,x............x.....x.....x.............x..x...........x.....x...,159,Hard,True
puzzle_3934,8,AABBBCCCABBCCCCCABBBDCCCEEEDDDCCEEEEDDFFEEEGDHFFEEGGGHFFEEGGHHHF,AAABBCCCABBBDCCCAEBDDCCCEEDDDDCCEEEDDDFFEEGGGHFFGGGGGHFFGGGHHHHF,AABBBCCCABBBDCCCAEEEDCCCEEEDDDCCEEEDDDCFEEGGDHFFGGGGGHFFGGGGHHHF,AABBBCCCABBBBCCCABBBBCCCDBDEEECCDDDEEEFFEEEEEGFFHHHHHGGFHHHHGGFF,AABBBBBBABBBBCCCABBDDCCCEEDDDDCCEEEDDDFFEEGGDDDFEEGGGHFFEEGGHHHF,AABCCDDDABBBCDDDABBCCDDDEECCCCDFEEEGCCFFEEGGGHFFEGGGGHHFEGGGHHHH,x.........x...........x.....x....x.............x...x.........x..,160,Hard,True
puzzle_20971,8,AAAAAABBCAAADDBBCCADDDEECCCDDEEECFFEEEEEFFFFEEGGFHFHGGGGFHHHHGGG,AAAABBCCDAABBBCCDDDDBBCCDDDBBEECDFFEEEEEFFFGGEHHFFGGGHHHFFGGGGHH,AAABBCCCDAABBCCCDDBBBCCCDDDBBEECDFFEEEEEFFFGEEEEFFGGGHHEFGGGGHHH,AAAAABBBAAAACCBBAAACCCBBDDDCCEEBDFFEEEEEFFEEEEGGFFFHHGGGFFHHHGGG,AAAAABBBCAAABBDDCCABBBBDCCCBBEEDCFFBEEEEFFFGEEHHFFFGGHHHFFGGGHHH,AAAABCCCDDAABBCCDDABBBCCDEEBBFFCDEEFFFFFEEEEFFGGEEEEHFGGEEHHHHGG,..x............x....x...x............x...x............x....x....,160,Hard,True
puzzle_10745,8,AABCCCCCAABBBCDDABBBBDDDABBEEDDDFFEEEEDGFFFEEGGGFFFFHGGGFFFHHHHG,AABCCCCCAABCCCDDABBBCCCDEBBEDDDDEEEEEDDFGGEEEFFFGGGGHHHFGGGHHHHH,AABCCCCCAABBCCDDABBBCDDDABBEDDDDAFEEEDDGFFFFEGGGFFFFHHHGFFFHHHHH,AABBBBBBAACBBBDDACCCCDDDACCEEDDDEEEEEEDFGGGEEDDFGGGGHHFFGGGHHHHF,AABBBBBBAACBBBDDACCCCDDDACCEFDDDEEEEFFDGHHEEFGGGHHHHFFGGHHHFFFFF,AABBBBBBAABBBBCCADDEBCCCADDEEECCFEEEECCGFEEEEHGGFFFEFHHGFFFFFHHH,....x...x.........x...........x....x...........x.x...........x..,161,Hard,True
puzzle_24190,8,ABBBBBCCAABBDCCCAABDDDDDAEDDDDDDEEEDDFFDEEGFFFFFGEGGFFHFGGGGHHHH,AAABBBCCAAADBBBCAAADDDCCAEDDDDDCEEEDDFFFEEGGFFFFGGGGGFHHGGGGHHHH,ABBBBBCCABBBBCCCAAADDDCCEEEDDDDCEEEEDFFFEEEGGFFFGGGGFFHHGGGGHHHH,ABBBBBCCAABBBCCCAAABDDCCAEDDDDDCAEEDDFCCEEGFFFFCGGGGFFHHGGGGHHHH,ABBBBBBBAABBCDDDAAACCCDDAEEECCCDEEECCFFFEEGGFFFFGGGGFFHHGGGGFFHH,ABBBBBCCAABBBCCCAAADDDCCAEEDDDDCEEFFDGGGEEFFGGGGFFFFGGHHFFFFHHHH,...x...........xx...........x....x...........x....x...........x.,161,Hard,True
puzzle_808,8,AAABBCCCAADBBCCCADDBBBCCDDDBBBCEFDDDBGEEFFDDGGGGFFHHGGGGFHHHHGGG,AAAABCCCAAABBCCCAADBBBCCDDDDBBEEFDDDBEEEFFDGHHEEFFGGHHHEFGGGGHHE,AAAABCCCAAABBCCCDDDBBBCCDDDDBBEEFDDDBEEEFDDGBHEEFFGGHHHHFGGGGHHH,AAAABCCCDDABBCCCEDDBBBCCEEDDBBFFEEDDBBGFEEEGHBGFEEGGHHGGEGGGGGGG,AAAABCCCAADBBCCCADDBBBBEFDDDBBEEFDDDBGEEFFDHGGGEFFHHGGGGFHHHHGGG,AAAABCCCAAABBCCCDEBBBBCCDEEEBBFCDDEEBFFFDDEGHHFFDDGGHHHFDGGGGHHF,.x............x.....x.....x............xx............x.....x....,162,Hard,True
puzzle_5473,8,ABBBBBCCAABBDCCCAABDDCCCAADDDDCEFAFDDEEEFFFGGHEEFFGGGHHEFFGGHHHH,ABBBBBCCAABBCCCCAABDCCCCAEDDDDCFEEEDDDFFEEEGGHFFEEGGGHHFEEGHHHHF,ABBBBBCCAAABDBCCEAADDCCCEEDDDDCFEEEDGDDFEEEGGHFFEEGGGHHFEEGGHHHH,ABBBCDDDAABBCDDDAABCCDDDAECCCCDFEEEECFFFEEEEGHFFEEGGGHHFEEGGHHHH,ABBBBCCCABBBDCCCABBDDDCCAEDDDDCFEEEGDDFFEEEGGDFFEEEGGHHFEEGGHHHH,ABBBBCCCAABBDCCCAABDDCCCAEDDDDCFEEEDDDFFEEEGDHFFEEGGGHHFEEEGHHHH,..x.....x.............x.....x..........x.x.........x.........x..,162,Hard,True
puzzle_14267,8,ABBBBCCCAABDDCCCAAADDDCCAADDDDDEFFGDDDEEFFGGHHHHFFGGHHHHGGGGHHHH,ABBBBCCCAABBDCCCAAADDDCCAADDDDCEAFFDDGEEFFFFDGEEFFHDDGGEHHHHDGGG,ABBBBCCCAAABBCCCAAABDDCEFFDDDDEEFFFDDEEEFFFFGGEEFFHHGGGGHHHHHGGG,AABBBBCCAABBDCCCAAADDCEEAADDDDEEAFFDGDEEFFFFGGEEFFHGGGGEFHHHGGGE,ABBBBBCCAABBBCCCAAADDCCDAADDDDDDEFFDDGGHEFFFGGHHEFEEGGHHEEEGGGHH,ABBBCCDDAABBCDDDAAACCDDDACCCCCDEFCFCCCEEFFFFGGGEFFHHGGGGHHHHGGGG,...x..........x.x...........x..........x.x...........x....x.....,162,Hard,True
puzzle_2540,8,AAABBCCCAAABBBCCAAAABDDCAEAADDDDEEEEDDFFGEEEFFFFGGHEHFFFGGHHHHFF,AAABBCCCAAAABBCCAAAABDDCEEAADDDDEEEEDDFFGEEHFFFFGGGHFFFFGGHHHHFF,AAABBCCCAAABBBCCAAAADDDCEAAADDDDEEEEDDFFGEEHFFFFGGHHHFFFGGHHHHFF,AAABBBCCAAABBBBCAAAABDDCEEAADDDDEEAADDFDGEEHFFFDGGGHHFHDGGHHHHHD,AAABBBCCAAABBBCDAAAABDDDEEAADDDDFEEEDDGGFEEHGGGGFFHHHGGGFFHHHHGG,AAABBBCCAAABBBBCAAAABDDCEEABBDFFEEEEDDFFGEEHFFFFGGHHHFFFGGHHHHFF,.......x....x.....x..........x...x............x.x..........x....,163,Hard,True
puzzle_9875,8,AAABBCCDAABBBCCDEABBCCCDEEFBCCDDEEFFCCDDEFFGGHHHEFFFGHHHEFFGGGGH,AAABBCCCAABBBCCCDABBCCCCDDEBCCFFDDEEGCFFDEEEGHHHDEEGGHHHDEGGGGHH,AAABBCCDAABBBCCDAABBCCCDEEFBCCDDEEFFGCHDEFFFGHHHEEEEGHHHEEEGGGHH,AAABBCCDAABBBCCDABBCCCCDAAECCCDDFFEEGCDDFEEEGHHDFEEEGHHHFEEGGGHH,AAABBCCDAABBBCCDEABBCCCDEFFBCCDDEEFGGCHDEFFFGHHHFFFGGHHHFFFFGGHH,AAAABCCDAABBBCCDEABBCCCDEEFBCCCDEEFFCCGDFFFFHGGGFFFFHGGGFFFHHHGG,.x.........x.........x.........xx.........x...........x.....x...,163,Hard,True
puzzle_1117,8,AABBBBCCAAABBBCCAAADBDCCEADDDDFCEEGDFFFFEEGGFFFFEGGGGHFHEGGGGHHH,AABBBBCCAAAABBCCDAAAEECCDAEEEEFCDDGEEFFCDDGGGFFFDGGGGHFFDGGGHHHH,AABBBBCCAAABBBCCAAABDDCCEADDDDFCEEEDDFFFEEEGDFHFEGGGHHHFEGGGHHHH,AABBBBCCAAABDCCCAAAADDCCEAAADDFCEEGADFFFEEGGDDFFEGGGHDHHEEGHHHHH,AABBBBBCAAABDDCCAEADDDCCEEDDDDFCEEGDDFFFEEGGDHFFEGGHHHHHGGGHHHHH,AABBBBBCAAABBBCCAAADDCCCEADDDDFCEEGDDFFFEEGGDHFHEEGGGHHHEGGGHHHH,...x.....x.............x....x.........x.x.........x..........x..,164,Hard,True
puzzle_6483,8,AABBCCCCAABBBCCCAAABBDDEAFABDDDEFFAGGDEEFFGGGGGEFFHGGEEEFHHHGGEE,AABBBCCCAABBBDCCAAABDDDEAAABDDDEFAAGGDEEFFHGGGGEFFHHGGEEHHHHHGEE,AABBCCCCAABBBCDCAAABEEDDAAABEEDDFAGGGEDDFFGHGGDDFFHHHGDDFHHHHHDD,AABBCCCCAABBBCCCAAABBCDEAAABDDDEFAGHHDEEFFGHHDHEFFGGHHHEFGGGGHHE,AABBBCCCAABBBCCDAAABEEEDAAAEEEEDFAAAGEDDFFGGGGDDFFHGGGDDFHHHGGGD,AABBCCCDAABBBCCDAAAAEEEDAAAEEEEDAAFFFEDDGGFFFFDDGHHHFFDDGHHHHHDD,......x....x.....x...........x.........x....x...x.........x.....,164,Hard,True
puzzle_1119,8,ABBBBBBCADDBBBCCAADDDBCCADDDDEEEFFDDEEEEFFFGGHHEFFGGGHHHFFGGHHHH,AABBBBCCAADBBBBCAADDBBEEADDDDEEEFFDDEEEEFFFGGHEEFFFGGHHEFFGGHHHH,AABBBBBBAACBBBDDAACCBEEDACCFFEEEGGGFEEEEGGGFFEEEGGFFFHEEGGFFHHHH,AABBBBBBAACBBDDDAACCBDDDACCCCEEDFFCCEEEDFFFGEEEEFFGGGHEEFFGGHHHH,ABBBBBBCAADBBBCCAADDBBCCEDDDDFFFEEDDDDFFEEEGGFFFEEGGGHFFEEGHHHHH,AABBBBBCAADBBBCCAADDBBECADDDDEEEFFDDEEEEFFFFGHEEFFGGGHHHFFGGHHHH,....x..........xx.........x...........x..x.........x.........x..,165,Hard,True
puzzle_1189,8,AAAAAABBAAAACBBBAACCCCBBDDDCCCBEDFFCCGEEFFFFGGGEFFHHGGGGHHHHGGGG,AAAAABBBCAAADBBBCCDDDDBECDDDDDEECFFDDGEEFFFFGGGEFFHGGGGGHHHHGGGG,AAAAAABBCAADDBBBCCDDDDBBCCCDDDEECFFFDEEEFFFFGGEEFFHGGGGEHHHHGGGE,ABBBBBCCAABBDCCCAADDDDCEAAADDDEEAFFDDEEEFFFFGGEEFFHGGGGEHHHGGGGE,AAAABBCCDAAABCCEDDBBBBCEDDDBBBEEDFFFBGEEFFFFGGGEFFHHGGGGHHHHGGGG,AAAAAABBCAAADBBBCCDDDDBBCCCDDDEECFFDDGEEFFFDGGGEFFHHGGGGFFHHHGGG,...x..........x.....x...x..............x.x...........x....x.....,165,Hard,True
puzzle_5605,8,AAABBBBBAAAABBCCADADCCCCADDDDCCEFDDDGGEEFHHGGGEEFHHHGEEEFFHHGEEE,AAABBBCCAAAABBCCAADDDCCCADDDDDCEFDDDGGEEFHDGGGGEFHHHGGGEFFHHGGGE,AAABBBBBAAAABBCCAAADCCCCAAADDCCEFAADGGEEFHHGGGEEFHHHGGGEFFHHGGGE,AABBBBBBAAACBBDDAACCCDDDAACCCCDEAFFCGGEEHFFGGGEEHFFFFGEEHHHFFGEE,AAABBCCCAAAABCBBAAADBBBBAADDDBBEFDDDGGEEFHHGGGEEFHHGGGEEFFHHGGEE,AAABBBBBAAAABBCCAAAADCCEAADDDCCEFAGDHEEEFGGHHHEEFGGGHHEEFFGGHHEE,.....x...x............x....x...........x....x.....x.....x.......,165,Hard,True
puzzle_6145,8,ABBBCCCCABBBBDCCAABBDDEEAAABDDDEAFFFGDEEFFFGGGEEFFHGGGGEHHHHGGGE,ABBBBCCCABBBBDDCAABBDDDEAAABDDEEAFFFFGGEFFFFGGGEFFHGGGGEFFHHGGGE,ABBBBCCCABBBBDCCAABBDDDEAAABDEEEAFFFGEEEFFFGGGGGFFHGGGGGHHHHGGGG,ABBBBCCCABBBBDCCAABDDDDDAAADDDDEAFFGGDEEFFFFGGEEHFHGGEEEHHHGGGGE,ABBBBCCCABBBBDCCABBBDDDDAAABDDDEAFFFGDEEFFFGGGEEFFHGGGGEHHHHGGGE,ABBBBCCCABBBBDCCAABBDDDEAFFBDDEEFFFFGEEEFFFFGGEEFFHGGGGEHHHHGGGE,......x....x.........x..x..............x.x..........x.....x.....,166,Hard,True
puzzle_7294,8,AAAABBCCAAAADBBCAAAEDDCCFEEEDCCCFEEEEECCFFEEEGGGFHHEGGGGHHHHGGGG,AAAABBBBAAAACBCDEAACCCCDEEFFCCDDEEFFFFDDEEEFFFGDEHHGGGGGHHHHGGGG,AAAAABBBAAAACBBDEAACCCDDEFFFCCDDEEFFFFDDEEEFFGGDEHHFGGGGHHHHHGGG,AAAABBBBCCAADBBECAADDDEECCCCDEEECCCCCCEEFCCCCGGEFHHCCCGGFHHHGGGG,AAAABBBBAAAACBBDEAACCCDDEEFFCCCDEEEFFFDDEEEFFGGDHHHFFGGGHHFFGGGG,AAAABBBBAAAACBBDAAACCCDDEEFFCCDDEEFFFFGGEEFFFGGGHHHFGGGGHHHHGGGG,.....x....x.........x..........x...x....x.............x..x......,166,Hard,True
puzzle_3973,8,AABBBBBCAAABDDDCAADDDDCCEEEDDFCCEEEEFFFCEEGGGFFCEGGGFFHHGGGGHHHH,AABBBBBCAAABDDCCEAADDFFCEEDDDFFCEEEFFFFCEEGFFFHHGGGGFFHHGGGGHHHH,AABBBBBCAAABDDCCAADDDDCCEEEDDCCCEEFFGGGCEFFFGGGGEFFFFGHHEHHHHHHH,AABBBBBCAAABDDCCAABBDDDCEAADDFCCEAGFFFFCEEGGFFFFEGGGFFHHEGGGHHHH,AABBBBBCAAABDDDCAADDDDDCAEDDFDCCEEGFFFFCEGGGFFFCEGGGFFHHEGGGHHHH,AAABBBBCAAABDDDCEADDDDDCEEEFDDCCEEFFFFFCFFFFFFFCGGGGGFHHGGGGHHHH,...x.....x..........x..........xx............x....x...........x.,167,Hard,True
puzzle_7590,8,AAABBCCCAAABBCCCDDDBBBCCEDDDBBCFEEDDBGGFEEEHHGGFEEHHGGGGEHHHHGGG,AAAABCCCAAABBCCCAADBBBBCDDDDBBBEFDDDBGEEFFDHGGGEFFHHGGGGFHHHHGGG,ABBBCDDDAABCCDDDAAACCCDDEAAACCDFEEAACGFFEEEHGGGFEEHHGGGGEEHHHGGG,AAAABCCCAADBBCCCAADBBBCCAADDBBEEAADDBEEEFFDGHHEEFFGGHHHEFGGGGGHE,AAAABCCCAABBBCCCDEBBBBCCDEEEBBFCDDEEBGFFDDEHGGGFDDHHGGGGDHHHHGGG,AAAABCCCAADBBCCCDDDBBBCCEDDDBBFFEEDDBFFFEEEGHFFFEEEGHHHFGGGGGHHF,.x............x.....x.....x............xx............x.....x....,167,Hard,True
