name,N,board_1,board_2,board_3,board_4,solution,score,tier,is_solved
puzzle_50609_rot90_rot180_flip_antidiag,8,ABBBCCDDAABBCCDDABBBCCCDAABBCCCDAABEFFFDGGEEFFFFGGEHHHHHGGHHHHHH,AAABBBBBAAABBCBCDEECCCCCDDEECCCCDDFFGGGGDDFFGGGGDDFFGGHHDDFHHHHH,AAAAAABBAAAAACBBDDDDCCBBEDDDCFGGEHHHFFGGEHHHFFFGEEHHFFGGEEHHFFFG,AABCCCCCAABBDDCCAABBDDDDAABBDDDDAAEEFFFFAEEFFFFFGGGHHFHFGGGHHHHH,.......x.x...........x.....x..........x...x.....x...........x...,179,Medium,True
puzzle_21560_rot90_flip_diag_flip_antidiag,8,AAAABBBBAAAABBBCDDAEEBCCDDAFECCCGDFFFCCCGDFFFHCCGGGFHHHHGGGGHHHH,ABBBBBCCAABBBBCCAAABBCCCAADDEECCFFDEEEEGFFFFEEGGFFHHHHGGFFHHGGGG,AABBCCCCAABBBBCCAAAADDCCAAEDDDDCFFEEDDGGFFFHHGGGFFHHHHGGFHHHHHGG,AABBBBBCAABBBBCCAAABBCCCAADDEECCFDDDDEGGFFDDGGGGFFHHHHGGFFFFHHGG,...x..........x..x..........x.....x............x.....x..x.......,180,Medium,True
puzzle_10300_rot180_flip_diag_flip_antidiag,8,AAABBBCCAAAABBCCAAAABBDCEFFABDDCEFFGGDDDEEFGGDDDEEHGGDDDHHHHGGDD,AABBCCCCAAABBCDDAAABBEDDAAABBEEDFAAGHEEDFAGGHHHHFFGGHHHHFFGGGHHH,AAABBBBCAAADDBBCAAADDDCCEAAAFFFCEEEEFFFFEEEGGGGFHHGGGGGGHHHHGGGG,AAAABBBBAAAAAABBCAAAADDDCCCCDDDDECCCFFFDEEGGGFFFEHHGGFFFEHHHHFFF,.....x.....x...........x.x............x.x...........x.....x.....,181,Medium,True
puzzle_1118_rot90_rot180_rot270,8,AAAABCCCDDABBBCCDDDBBECCDDDBBEFCGHHHEEFFGGHHEEFFGGEEEFFFGGEEEFFF,AAAABBBCAAADBBBCEEDDBBCCEEDDFFFCEEEEFFFFGGEEEEFHGGGGGHHHGGGGHHHH,AAABBBCCAAABBBCCAABBDDCCAABBDDDCEABFFGGGEEBFFGGGEEFFFHGGEEEFHHHH,AAAABBBBAAABBBBBACDDDDBBCCCCDDDDECCCFFDDEEGGFFDDEGGGFHHHEGGGHHHH,.x.............x....x.....x..........x.....x....x.............x.,181,Medium,True
puzzle_1212_rot90_rot180_flip_antidiag,8,AABBBCCCAAABBCCCAAABBDDDAEEEBDDDEEEFFFFDEEEFFFGDEFFFGGGGHHHHGGGG,AABBBBCCAABBDCCCAABBDDCCEEEEDDCCEEEFDDDGEHHFFFDGHHHFFFDGHHHHFFFG,ABBBCCCCADBBBCCCADBBBCCEADDDBEEEFFDDEEEEFFDDGGHHFFFDGGHHFFGGGGHH,AAAABBBBCDDDBBBBCCCDDDBECCCDDDDEFCCCGEEEFFFGGEEEFFFGGHHHFFGGGHHH,..x..........x..x..........x...........x....x.........x..x......,181,Medium,True
puzzle_13314_rot90_flip_h_flip_antidiag,8,AABBBBBCAABBDEECAAABDEECAAABDCCCAADDDDDCFFFFDGCCFFHHGGGGFFHHHHGG,AAABBBBBAAABBBBBCCADBBEECCADEEEECFDDDDDECFFDGHHEFFGDGHHEFFGGGGGG,AAAAABBBAAAAABBBCCAADBEECCCCDBEECDDDDDFECGGHDFFECGGHDHFFHHHHHHFF,AABBBBCCAABBCCCCAAAADCEEFFDDDDDEFFFGDEEEFFFGDHHEFFGGDHHEFFGGGGGE,..x..........x..x..............x....x....x............x....x....,181,Medium,True
puzzle_7252_rot90_flip_v_flip_diag,8,AAABBBBBCAABBBBBCAAABDDECAAFFDDECGGFFFEECGGFFEEECGGGFHHHGGGGHHHH,AABBBBCCAABBDDCCAABEDDCCAEEEECCCFFEEEGCCFFFFGGGGFFFFGGGGFHHHHHHG,AAAABBBBCAAADBBBCAADDEEECAADDDEECFFDDGGECFFFHGGECFFHHHHHFFFHHHHH,AABBBBCCAADDBBCCAADDEBCCAAAEEEECAAFEEEGGFFFFGGGGFFFFGGGGFHHHHHHG,.......x..x..........x..x..........x..........x..x..........x...,181,Medium,True
puzzle_16914_rot90_rot180_flip_diag,8,AABBBCCCAABDBDCCAADDDDCCAEEEEDDDFFEEEDDDFFGGGGDDFHHGGGGGHHHHGGGG,AAAABBBCAAADBBCCEEFDDGCCEFFDDGGCEEFDDGGGHFFFFGGGHHHFFFGGHHHFFFGG,AAABBBCCAAABBBCCABBBBCCCDDBEECCCDBBEECCFDDBEECFFGGGEHHFFGGGGHHHF,AAAABBBBAAAAABBCDDAAAACCDDDEEECCDDDEEEEFGGDDDDFFGGDHDHFFGGGHHHFF,....x....x............x....x....x..............x.....x....x.....,182,Medium,True
puzzle_3113_rot90_flip_h_flip_v,8,AAABBBBBAAACBBBDCACCBDDDCCCEDDDDFFFEEEGGFFHEEEGEFHHHEEEEHHHHEEEE,AAABCCCDAABBCCDDAAAACCDDAAAACDDDEEAAAFFDEEEGFFHHEEGGFHHHEGGGFFHH,AABBCCCDAAABCCDDAABBCDDDEBBFFFDDEEEGFFFFEEGGFFFFEEGGHHFFEGGGHFFF,ABBBCCDDAABBCDDDAAABCCDDAAEEECCFEEEEGFFFEEEEGGFFEEHHGGFFEEEHGGGF,....x.....x............x.x............x.x............x.....x....,182,Medium,True
puzzle_89863_rot90_flip_diag_flip_antidiag,8,AAAABBBBCAAABBBBCCAADDBBCCADDDDECCFFDDDEGGFDDDEEGGFFFHHEGGFFHHHE,ABBBCCDDABBCCCDDAAEEECDDAEEECCFFAEEEEGFFHHEEGGFFHHHHGGGFHHHHGGGG,AAAABBBBAAAABBBCAADDBBCCEDDDDBCCEDDDFFCCEEDDDFGGEHHFFFGGEHHHFFGG,AAAAABBBCCADDBBBCCDDDDBBCEDDDDBBEEDEDFFFEEEEFFFFGGGHHHFFGGGHHHHF,..x............x.....x..x..........x..........x..x..........x...,182,Medium,True
puzzle_15080_rot90_rot180_flip_h,8,ABBBBCCCAAAACCCCDAAACCEEDAAAEEEEDDDDEEFFGGGDEFFFGGGHHFFFGGGHHHFF,AABBCCCCAABBCCCCAAABBCCDEAABBBDDEFFFGGDDEFFFGHHHEFFFGHHHFFGGGHHH,AAABBBBCAAAACCCCDDAACCCEDDDDCCCEFFDDEEEEFFFDEGGGFFFHHGGGFFHHHGGG,AABBBCCCAAABBCCCAAADECCCAADDEEEEDDDDFFFEDDGGFFFEGGGGFFFFGGGHHHHF,...x.....x...........x.........x..x...........x.x...........x...,183,Medium,True
puzzle_56086_rot90_rot180_flip_v,8,AAABBBCCAABBBBCCDDBBBECCFDDEBEEEFDDEEEEEFFFFGEEHFFFGGGHHFFFGGGGH,ABBBBCCCAABBBCCCADDBCCCCDDDDDEECDDDFDEECGGDFFFEEGGFFFFHHGGFFFHHH,AAABBCCCAAABBBCDEEBBBBDDEEEEBDDDEEEBBFDDGEEHHFFFGGHHHFFFGGHFFFFF,AABBBCCCAABBBBCCAADBBBEEDDDBDEEFDDDDDEEFGDDHFFFFGGHHHFFFGHHHHFFF,......x..x.........x.........x....x.....x...........x..........x,183,Medium,True
puzzle_1127_rot90_flip_v_flip_diag,8,AAABBBCCAAABBBCCAAADBCCCAADDDDDCEFDDGGGGEFFDGGGHEFFFHHHHEFFFHHHH,AABBBCCCAABBBCCCAAABDCCCADDDDDCCEEEEDDFGHEEEDFFGHHHHFFFGHHHHFFFG,AAABCCCCAABBDCCCAABBDCEEAABBDEEEFFDDDDEEFFFDDGGGFFFFGGGGHHHHGGGG,AAAABBBBCCCCBBBBCCCDDBBBCCDDDDEEFFGGDEEEFFGGDHEEFFGGDHHHFFFGHHHH,...x..........x..x..........x..........x..x..........x..x.......,184,Medium,True
puzzle_22504_rot90_flip_h_flip_v,8,AAAAABBBCCDABBBECDDFFFEECDDFFFFECDDDFFGECDDDDGGEHHHHHGGGHHHHHGGG,AAABBBBBAAABBBBBCAADDDDECAFFDDDECFFFFDDECCFFFDDECGGGHDEEGGGHHHHH,AAAAABBBAAAAABBBCDDDDBBECDDDFFBECDDFFFFECDDFFFEECCDGHHHEGGGGGHHH,AABBBBBCAAAADBCCAAADDDCCEEFDDDCGEEFFDDGGEEFFFFFGEEFFFFHGEEHHHHHG,..x...........x.x...........x....x.............x...x.........x..,184,Medium,True
puzzle_2737_rot90_flip_h_flip_antidiag,8,ABBBBCCCAAAACCCCAADDDDECAAADDDEEFFFDDFEEFFFFFFEGHHHHGGGGHHHHGGGG,AAAABBCCDAAABBCCDAEABBCCDAEEEBCCDFEEEBGGFFEEBBGGFFHHHHGGFFFHHGGG,AABBCCCCAABBCCCDAABBCECDAABEEECDFFBEEEGDFFBBEEGGFFHHHHGGFFFHHGGG,AAAABBBBAAAABBBBCCCCCCDBCCCEECDDFFFEEEDDFFEEEEDGFFFFGGGGFHHHHGGG,..x..........x..x..............x....x....x............x....x....,184,Medium,True
puzzle_4748_rot90_rot180_flip_antidiag,8,AAAABBCCAAABBBCCDADBBBBCDDDDBBBEDFFFGGGEDFFFGGGEDHHGGGEEHHHGGGEE,AABBBBBCAAABDDCCAABBDDCCAEEBDDFFEEEEFFFFEEEEFFFFGGEEFFHHGGGHHHHH,AABBBCCCAABBBCCDABBBEEEDABBBEEEDAFFFDDDDGFFFFDHDGGFFFHHHGGFFHHHH,ABBBBBCCAADDBCCCAADDBBCCEEDDBFFCEEEEFFFFEEEEFFFFGGEEFFHHGGGGGHHH,x.............x...x.........x..........x...x.....x...........x..,184,Medium,True
puzzle_975_rot90_flip_diag_flip_antidiag,8,AABBBBBBACCBBBDDACCCEEDDACCEEEDDACFFEEEEAFFFEEGGAFFHHHGGFFFHHHGG,AAABCCCDAAABCCCDEEBBBBDDEEBBBBDDEEFFBGDDFFFFGGGDFFFGGGGHFHHHHHHH,ABBBCDDDABBBCDDDAACCCCEEAACCCCEEAAFCGGEEAFFFGGGGHFFFFGGGHHHHHHHG,AAAAAAABACCCCBBBDCCCBBBBDDCEBBFFDDEEEEFFDDEEEEFFDGGGEHHHDGGGEHHH,.....x...x..........x..........xx.........x...........x....x....,184,Medium,True
puzzle_364_rot90_rot180_rot270,8,ABBBCCCCAABBCCCCAADDDCCCADDDDDDDEEDDDDDFEEGGHHDFEEGGHHFFEGGGHFFF,AAABCCCDAABBCCDDAEBBCCDDAEEEEEDDEEEEEEEFGGGEEEFFGGGGHHFFGGGGHHHF,AAAABBBBCAAADBBECCCDDDEECCCDDDEEFFFDDDGGHFFDDGGGHHDDDGGGHHHHDGGG,AAABCCCCAAABBBCCAAABBDDCAABBBDDDEEBBBFFFEEBBBFFFEGGBHHHFGGGGHHHH,.....x.....x....x.............x..x.............x....x.....x.....,185,Medium,True
puzzle_56176_rot90_rot180_flip_diag,8,AABBBCCCAABDDCCCAAADDDCCAAEDDDDFGEEEDDFFGGEEFFFFGGHEEFFFGGHHHHHF,AAAABBBBAAACBBBBDDCCCBEEDCCCFFFEDCGFFFFEDGGFFFHHDGGGFHHHGGGGGHHH,ABBBBBCCAAADDBCCAAAADDCCAAEEDDDCAEEEEDFFGGEEEFFFGGGEEHFFGGGHHHFF,AAAABBBBAAAACBBBDDACCCEEDFFFCCCEDFFFFGCEHHFFFGGEHHHFGGGEHHHGGGGG,..x...........x.....x...x..............x...x.....x...........x..,185,Medium,True
puzzle_81381_rot90_rot180_flip_h,8,AABBBBBCAAABBCCCADBBDDCCADDDDDDDEDDFFFFDEEDGGGGGEEEGHHGGEEHHHHHH,AAAAAABBCCAACBBBCCCCCDBBDEEEEDDBDDDDDDDFGGDDHHDFGGGHHFFFGHHHHHFF,AAABBCCDEAABFCCDEABBFCDDEEBBFCDDEEEBFCCDEGEBBBHDGGBBBHHHGGGGHHHH,ABBBBBCCAAABBCCCAADDBBDCDDDDDDDCDEEEEDDFGGGGGDFFGGHHGFFFHHHHHHFF,.....x...x.............x..x.........x...x.............x....x....,185,Medium,True
puzzle_878_rot180_flip_diag_flip_antidiag,8,AABBBBBCAADBBBCCEDDDCCCCEEDDCCCCEEECCCCCEEECFFFFEGGGHHHFGGGHHHHH,AABBBBBCAADBBBCCEDDDBBCCEEDDFFCGEEFFFHGGEEFFFHGGEFFFFHGGFFFFFHHG,AAAAABBBCAAABBBDCCCCEDDDEEEEEDDDEEEEFFDDEEEEFFFDEEGGGFHHEGGGGGHH,ABBCCCCCAABCCCCDAABCCCDDAABCCCDDAECCFFDDEEGGFFFDEEGGGFHHEGGGGGHH,x...........x.....x...........x..x...........x.....x...........x,185,Medium,True
puzzle_18436_rot90_flip_h_flip_v,8,AABBBCCCAABDDCCCAAADDCCCAADDEECCAADDEEEFGGGDHFFFGGGHHFFFGGHHHHFF,AAAABBBBAAACBBBBDAACCBBBDDDCCEEFDDEEEEEFDGGEEHFFGGGHHHHHGGGHHHHH,AABBBBCCAAABBCCCAAABDCCCAEEEDDFFGGEEDDFFGGGDDFFFGGGDDHFFGGGHHHFF,AABBBBCCAAABBCCCAAADBCCCEEDDFFFCEEDDFFGGEEEDDGGGEEHDDGGGEEHHHGGG,..x...........x.x..........x.........x.........x.x..........x...,186,Medium,True
puzzle_73373_rot90_rot180_flip_v,8,AAAABBBBAAABBBBBAACCCCDDAEECCCDDFEEGHHDDFEGGGHHHFFGGHHHHFFFHHHHH,AAABBBBBAACCBBBBADCCCBBBADDCBBEEFDDGGGEEFFGGGGEEFFFHHHHHFFFFHHHH,AAAAABBBAAAACCBBAAACCCDBEEAACDDBEEFFFDDGEEFFFFGGHHHHHGGGHHHHGGGG,AAAABBBBAACCCBBBADDCCEBBFDDDEEGBFFDFEEGGFFFFEEGGFFFHHHGGFFFHHHGG,..x............x...x.....x............x.....x...x............x..,186,Medium,True
puzzle_98563_rot90_flip_diag_flip_antidiag,8,AAABCCCDAABBCCDDAABBCCDDAAAEFDDDAGGEFFDDGGEEEFHHGGEEEHHHGGGEEHHH,AAABBCCCAAABBBCCAADBBBCCEEDDBCCFEEEDBFFFEEGGHHFFEEGGHHFFEGGGHFFF,AAABBCCCAABBBCCCAABBBDCCEAABDDFFEEEBDFFFEEGGHHFFEEGGHHFFEEEGHHHF,AAAAABBBAAAABBBBACCABDDBCCCDDDDDEEEFFDDDEEEGFFHHEGGGGHHHGGGGGHHH,......x.x.........x............x....x....x...........x.....x....,186,Medium,True
puzzle_14491_rot90_flip_v_flip_diag,8,AABBCCCDAABBCCCDAABBCCCDAAAEEECDFAAEEGGDFFAHEGGDFFFHHGDDFFFHHHHD,AAAABBBBAAAAABBBCCCAAABBCCCDDEEEFFFDDDEEFFFDGGGEFFFFGGHEHHHHHHHH,ABBBCCDDABBBCCDDABBBCCDDABEEEDDDAFFEEDDGAFFEHDGGAAFHHGGGAHHHHGGG,AAAAAAAABBBBCCADBBBECCCDBBBEEEDDFFFEEDDDFFFGGGHHGGGGGHHHGGGGHHHH,..x..........x..x..........x..........x..x..........x..........x,188,Medium,True
puzzle_15134_rot90_flip_h_flip_antidiag,8,AAABBCCCAAAABBCCAAAADBCCEEDDDBFFEEEGDGFFEEEGDGGFEEHGGGFFEHHHGGGG,AAABBCCCAABBCCCCAABDCCCCEEBDDDFFEEGDGFFFEGGDGFFFEEGGGHFFGGGGHHHF,ABBBBCCCABABBCCCAAAADDDCAAEEEEDDFAAAEGGDFFHHEGGGFHHHHGGGHHHHHGGG,AAAAABBBCAAAABBBCCAADBBBCEEEDBBFEEDDDDFFEEEEFFFGEHEHHGGGEHHHHGGG,...x..........x..x..........x..........xx............x....x.....,188,Medium,True
puzzle_1673_rot180_flip_diag_flip_antidiag,8,AABBBCCCAABBBCCCDABEEECCDDEEECCCDFFGGCCCDFFFGCCCFFFFGGCHFFFFFHHH,AABBBBCCAAABCCCCDDDECCCCDDEEFCCCDDEEFFFCGGEGGGFHGGGGGGGHGGGGGGHH,AABBBBBBABBBBBBBACBBBDBBECCCDDFFEEECDDFFEEEEDFFFEEEEGHHHEEGGGGHH,AAABBBBBACDDBBBBCCCDBBBECCCDDBBECCCFFFEECCFFFGHECCCGGGHHCCCGGGHH,x..........x.........x...x............x...x.........x..........x,188,Medium,True
puzzle_388_rot90_rot180_rot270,8,AAABBCCCDAABECCCDDABEECCDAAAAECCDAAFEECGDDDFFCCGDHHHFFGGDHHHGGGG,AAAABBBCAADDBBBCAEEDDCCCAEFFDGGCEEFGGGGCEEFFHGCCEEEFHGGCEEEHHGGG,AAAAAAABCCABBABBCCABBBBBCCDDBEEEFDDGBGGEFDHGGGHHFFHHHHHHFFFFHHHH,AAAABBBBAAAAAABBAACCCADBECCFCDDBEEEFDDGGFFFFFHGGFFHFFHGGFHHHHHHH,......x.x..........x.........x....x.........x..........x.x......,188,Medium,True
puzzle_50489_rot90_rot180_flip_antidiag,8,AAAABBBBAAAABBBBCCDABBEECCDDFFEECCDDDFFFGGGGFFFFGGGGFFFFGGGHHHFF,AABBBCCCAAAACCCCAAAACCCCAAADDDEEFFAADDEEFFGGHDEEGGGGHHHHGGGGHHHH,AAABBBCCAAABBBCCAAADDDCCEAADDCCCEFFDFGGGEFFFFGGGFFFFHHGGFFFFHHGG,AABBBCCCAABBBCCCAADDDCCCAAADDCCEFFFGDGGEFFFGGGGEFFHHGGGGFFHHGGGG,....x....x............x....x....x..............x..x..........x..,188,Medium,True
puzzle_5682_rot90_rot180_flip_h,8,AAABBCCCAAABBCCCAAABBDCCAEABBDDDEEEEBDDDEEEFFDDDGGEFFHHDGGGFFHHH,AAABBCCCDAABBECCDDDBBEEEDDDFEEEEDDDFFGEGHHDFFGGGHHHFFGGGHHHFFGGG,AAABBCCCAAABBCCCAADBBCCCDDDBBCECDDDBEEEEDDDFFEEEDGGFFEHHGGGFFHHH,AABBCCCCAABBBCCCABBBCCCCDDDBEEEEDDDEEEEEFFGGGGHHFFGGGHHHFGGGGHHH,x..............x...x..........x...x.........x....x...........x..,188,Medium,True
puzzle_66301_rot90_flip_h_flip_v,8,AAABBBCCAAABBBCCDDDBBBCCDDDDBCCCEEEEBFGGEEEEFFFGHHHHFFFFHHHHHFFF,AAABBBBBAAAABBBBCAAADDDDCCAEDDDDFFFEGGGGFFEEEGGGFFEEEHHHFFEEEHHH,AABBBCCCAABBBCCCAABBBDDDAAABDDDDEEFBGGGGEFFFGGGGFFFFHHHHFFFHHHHH,AABBCCCCAAABCCCCAAAACDDDEAADDDDDEEFFGDDDEEFFGGHHEEFFGGHHEEFFGGHH,..x...........x.x...........x....x.............x...x.........x..,188,Medium,True
puzzle_4478_rot90_rot180_flip_diag,8,AAABBBBBAAAABBBBACCCCDDDECCCCDDDEEFFFFFDEGFFFHHHGGGGHHHHGGGGHHHH,AABBBCCCAAABDDCCAAEEDDCCAAEEDDCFGGEEDDFFGGGEHHFFGGGEHHFFGGGHHHFF,AAABBBCCAAADBBCCAAADBBCCAADDEECCFFDDEEGCFFDDEEGGFFFHEEGGFFHHHGGG,AAAABBBBAAAABBBBAAACCCBDECCCCCDDEEEFFFFDEEEFFFFGHHHHGGGGHHHHHGGG,....x....x.............x..x..........x..x.............x....x....,189,Medium,True
puzzle_556_rot90_flip_h_flip_v,8,AAAABBBBAAACBBBBAAACCCDBAECCFFDDEEEEFFDDEEEGFDDDGGGGFHHHGGGGHHHH,AAABBBCCAABBBBCCAADEEBCCAADEEEECFDDDGHHHFFFDGGHHFFFGGGHHFFFFGGHH,AABBBCCCAABBBBCCAABDDECCADDDDECCFFFGEEEHFFGGEHHHFFGGGHHHFFGGHHHH,AAAABBCCAAABBBCCAAADBBCCADDDBCCCEEDFFFFGEEDFFHGGEEHHHHGGEEEHHHGG,x............x.....x...........x.x..........x.....x...........x.,126,Hard,True
puzzle_12280_rot90_flip_h_flip_antidiag,8,ABBCCCDDABBBCDDDABBBCDDDAAAEEEEDAAAEEEEDAAFFGGHHFFFFGGHHFFFFGGHH,AABBBBBBAABBBCCCAAABBCCCAAADDCCEFFFDDEEEFFFDDGGEHHHDDGGGHHHGGGGG,AAAAAABBCCCAAABBCCCAABBBDCCEEBBBDDDEEFFFDGGEEFFFGGGEEHHHGGGGGHHH,AAAABBCCAAAABBCCDDAABBCCDDDEEEEFDDDEEEEFDGGGHFFFDGGGHFFFDGGHHHFF,....x....x............x....x....x..............x..x..........x..,127,Hard,True
puzzle_194_rot180_flip_diag_flip_antidiag,8,AAABBBBBBAABBCCCBBBBBCCDEEFFGCCDEFFFGDDDEFFFGGGGEFFFGHHGEFFFHHHH,ABBCCCDEAABCDDDEAABCDDDEABBBBEEEFFFFFEEEFFFFFEGGFFFFHEGGHHHHHEEG,ABBCCCCCAABCDDDDAABDDDDDBBBDDDDDBBBEEEEFBGGGHEFFBGGGHEFFBGHHHEEF,AAAABBBCDAADBBBCDDDDBBBCEEEDBBBCEFFDBBCCEFFGGGGGFFFGGHHGGGGGGHHH,x..........x.........x...x............x...x.........x..........x,127,Hard,True
puzzle_24873_rot90_rot180_flip_v,8,AAAAABCCAADDDBCCEEDDDBCCEEDEDBBBEEEEFFBBGGGHFFFBGGGHHFFBGGGHFFFB,ABBBCDDDABBCCDDDABBBCDDDAABBEEEEAAAFEFEEGGAFFFEEGGAFFFHHGGAHHHHH,AABCCCCCAABDDDCCAABDDDEEBBBDEDEEBBFFEEEEBFFFGHHHBFFGGHHHBFFFGHHH,AAABBBBBAAABBCCCBBBBCCCCDEEECCFCDEEGGFFFDEEEGHHHDDGGGHHHDDGGGHHH,.......x.x..........x.........x...x.....x..........x.........x..,127,Hard,True
puzzle_515_rot90_rot180_rot270,8,AAAABBBBAAABBBBCDAAADBCCDDDDDEEEDDDDFEEEGGDDFFEFGGDDHFFFGGDHHFFF,ABBCCDDDAABCCCDDAAACCDDDAAEEDDFFGAGEEEEFGGGEEEEEGGGEEHHHGGEEEHHH,AAABBBCCAAABBCCCBBBBBCCCDBBBBCECDDFFBBEEFFFGGEEEFFGGGHEEFFFGGHHE,AAABBCDDAAABCCDDAEAACCDDEEEACCCCEEECCCCCFFGCHHHCFGGGGHHHGGGGHHHH,....x.....x...........x.x..............x.x...........x.....x....,127,Hard,True
puzzle_70649_rot90_rot180_flip_diag,8,AAAABBCCAAAABBBCAAAACCCCDDDEEEEFDDDEGGFFDDEEEGFFHDEEGGGGHHHHHGGG,AAABBBCCAAABBBBCAAABBDDCAAADDDDCEEFDGDGCEEFDGGGGFEFDHHGGFFFHHHGG,AAABBBBBAAAACCDBEEACCCDDEEAACDDDECCCCDDDFFFFGGGGFHHHGGGGFFHHGGGG,AABBBCCCABBBBCCCADDBBCCCADDDDCCCAEDEDFGGEEEEDFGGEEHHDFGFEEHHHFFF,.......x....x...x..........x..........x..x...........x....x.....,127,Hard,True
puzzle_8307_rot90_flip_v_flip_diag,8,AAABBCCCAABBBCDCAABBEDDDFFFFEEDDFFFEEGDDFFHHGGGGFFHHGGGGFGGGGGGG,AAABBBBBAAABBBBCADDBBEECDDDBFEECDDFFFCCCGGHFCCCCGHHHHCCCGGHHHCCC,ABBBBBBBAACCBBBBAACCBBBBAAADDBEEAAAADDEEFFGGDEEEFFGGGHEHFFFGGHHH,AAAAABBBCAAAABBBCDDAAEEBCDDFAEEECCCFFFEECCCCFGHHCCCGGGGHCCCGGGHH,x............x....x...........x.....x....x.........x...........x,127,Hard,True
puzzle_8758_rot90_rot180_flip_antidiag,8,AAAABBBBAAAABBBBCADDDDBBCCCEEEFFCGGEEFFHCGEEEFFHGGEEEFHHGGEEEFHH,AAAABBBBAAAABBBBAACCCCBDEEFFFDDDGEEFFHHDGEEFFFHDGGEFFFHHGGEFFFHH,AAABCCCCAAABBBCCAADEBBBBAADEEEEEFFDEEEEEFFDGHEEEFFFGHHHHFFGGGGHH,AABBBBCCAAAABCCCDDDABECCDDDDDECCDDDDDEFFGGGGDEFFHHGGGFFFHHHHGFFF,....x....x...........x.........x..x.....x.............x....x....,127,Hard,True
puzzle_62176_rot90_rot180_flip_antidiag,8,AAAABCCCDAAABCCCDDDBBCCCDDDBBBCEDDDBBEEEFFFFBEGGFFHHHHGGFFHHHHHG,AAABBBBCAAABBBCCDDABBBCCDDAEEECCDDEEEEEEDDFFEGGGDHHFGGGGHHHFFGGG,AAABCCCCAAABCCCDAAABBDDDEABBBDDDEEEBBDDDFFEBGGGGFFHHHHGGFHHHHHGG,AAABBCCCAAAABCCDAAAEBBDDEEEEEEDDFFEEEGDDFFHHHGDDFFHHHGGGFHHHHGGG,..x...........x.....x...x............x.........x.x.........x....,128,Hard,True
puzzle_75696_rot90_rot180_flip_diag,8,AAABBBBBAAABBBCBAAADDCCCAADDDEEEFADDDDEEFGDDDHEEFGGGGHHHFFGGHHHH,AAAAABBBACAAABBBCCCDDBBBEEEDDDBBEEDDDDBFEEGDDDHFGGGHHHHFGGGGHHFF,AAAABBBBAAAAACCBAAADDDCCEEDDDDCCEEDDDDCFEEGHDFFFEGGHHHFFEEGHHHFF,AABBBCDDAABBBCCDAAAEBCDDAFEEEEDDFFEEEEDDFFEEEGGGHFFGGGGGHHHHGGGG,....x.........x..x.........x...........xx............x....x.....,129,Hard,True
puzzle_62925_rot90_flip_diag_flip_antidiag,8,AAABBBBBAAACCDBBAAECCDBBFEEEDDDDFFEEEDDDFEEGEDDDFGGGHHHHGGGGHHHH,AAAABBBBAAAABBBCDDDEBEECDDDEEECCDDDDEEECFFDGGEHHFFDGGHHHFFFFFHHH,AAABBBBCAAADBDCCAADDDDCCEFFDDCCCEFFGDDHHEGGGGGHHEEEGGGHHEEEGGGHH,AAAAABBBAACDDBBBAACDDEBBCCCCEEEFCCCEEEFFCCCEGEEFHHHHGGGFHHHHGGGG,.....x..x..........x..........x..x..........x..........x..x.....,130,Hard,True
puzzle_14944_rot90_rot180_flip_v,8,AAAABCCCAAABBCCCAAABBCCCDBBBBCEEDDBBFFEEDDGHFFFFDGGHFFFFGGHHHFFF,AAABBCCCAAABBCCCAAAACCCCDDDDCCCEFDDDDEEEFFFDDGGEFFFDHHGGFFFHHHHG,AAABCCCCAAABBCCCAAABBCCCDDABBBBEDDFFBBEEFFFFGHEEFFFFGHHEFFFGGGHH,AAABBBCCAAAABCCDAAAABCDDEEAAFFDDEEGFFFFDGGGFFHHHGGGFFHHHGGGFHHHH,......x.....x.....x.....x..............x.....x...x.........x....,131,Hard,True
puzzle_220_rot90_rot180_rot270,8,AABBBCCCAAABBDCCAABBBDDCAEEEEDDCAEEEEDDDEEEEEFGGHHEFFFGGHHHFFGGG,AABCCCCCAABBBCCCABBBBDCDEEBBBDDDEEBBBDDDFEEGGGGHFFFGGGHHFFFGHHHH,AAAABCCCAABBBCCCABBBBDDCEEEFFFDDEEEFFFDDEGEFFFFHGGGFFFHHGGGGGFHH,AAABBCCCAABBBDCCAABDDDDDEEEDDDDFGEEDDDDFGEEHHHFFGGEHHFFFGGGHHHFF,.....x.....x....x.............x..x.............x....x.....x.....,131,Hard,True
puzzle_24885_rot90_flip_h_flip_antidiag,8,AAABBBBBAAABBBCBAAADDCCEAFFDDDEEFFGDDEEEFGGGGEEEFGGHHHEEGGGHHHEE,AABBBBBBACCBBBBBAACDBBEEAADDDFEEAADDDFEEGGGHFFFFGGGHHFFFGGGGHHHF,AAAAABBBACAAABBBDCCEEBBBDDEEEFFBDDDEEGFFDDDGGGGFDDHHHGGFDDHHHGGG,AAAABBBCAAABBCCCAAABCCCCDDEEECFFDDEEECFFDDGEHHFFDGGHHHHHDDHHHHHH,....x....x............x....x....x..............x..x..........x..,131,Hard,True
